date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:00	97880/97880	---M--	200	added ('OK')	image/jpeg	etag:%2298c6213ec4d381ef027ac7a660f96c49%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog-big4.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/blog-fullwidth.html)
13:00:01	59224/59224	---M--	200	added ('OK')	image/jpeg	etag:%22fbf2fd180738bcef53b8151f22b52e96%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog-big5.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog-big5.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/blog-fullwidth.html)
13:00:03	320054/320054	---M--	200	added ('OK')	image/jpeg	etag:%22d4c10dc416a128e94af8dcbbd72ae91c%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about1.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about1.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:03	0/0	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2009%20Oct%202020%2007:30:04%20GMT	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-signature.png	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-signature.png	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:04	37604/37604	---M--	200	added ('OK')	image/jpeg	etag:%22126e8fc1858597ee6bc44c3688bea7a0%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-policy-bg.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-policy-bg.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:05	1193/1193	---M--	200	added ('OK')	image/png	etag:%22b5f5147fb85c5efe348b2bfcac06c991%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon1.png	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon1.png	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:05	2060/2060	---M--	200	added ('OK')	image/png	etag:%221c9e0bc206e9baa80251a316ef24c9bf%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon2.png	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon2.png	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:06	1470/1470	---M--	200	added ('OK')	image/png	etag:%22e3e507b7804219c718416a5326dd984f%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon3.png	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/About_icon3.png	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:09	107525/107525	---M--	200	added ('OK')	image/jpeg	etag:%22d72feae9a1f8e78ac5508da0909d431a%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about2.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about2.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:09	130839/130839	---M--	200	added ('OK')	image/jpeg	etag:%22254affa0b748a4cc97262ab99840383a%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about3.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about3.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:09	100814/100814	---M--	200	added ('OK')	image/jpeg	etag:%221b69724b9f825c4c061293f94d60531d%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about4.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about4.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
13:00:10	28791/28791	---M--	200	added ('OK')	image/jpeg	etag:%2239b9d016fe271fc286b3449d1e8fe0a1%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services1.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services1.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/services.html)
13:00:11	53008/53008	---M--	200	added ('OK')	image/jpeg	etag:%22bf378cafa238994f7a716658fb71fea6%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services2.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services2.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/services.html)
13:00:12	76551/76551	---M--	200	added ('OK')	image/jpeg	etag:%226034f5f5e893066cd6acb19632896ec4%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services3.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services3.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/services.html)
13:00:13	140943/140943	---M--	200	added ('OK')	image/jpeg	etag:%22b6d7eaf295f8b1f3ea116238910dfa99%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services4.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/service/services4.jpg	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/services.html)
13:00:13	1449/1449	---M-Z	200	added ('OK')	application/javascript	etag:%22623d8c68b78656bfda601b7792f15481%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/js/map.js	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/js/map.js	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/contact.html)
13:00:15	20156/20156	---M--	200	added ('OK')	image/jpeg	etag:%223b6051e2a9b19be1ac0db385cad64e9a%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog13.jpg	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/blog/blog13.html	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/blog.html)
13:00:15	13257/13257	---M--	200	added ('OK')	image/png	etag:%22d1569df707b22ba086f5db9326a88a5f%22	https://demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-signature.png	C:/My%20Web%20Sites/ecom/demo.hasthemes.com/lukani-preview-v1/lukani/assets/img/about/about-us-signature.html	(from https://demo.hasthemes.com/lukani-preview-v1/lukani/about.html)
